order_id,customer_age,region,membership,channel,category,price,quantity,amount,grade_apply,grade_vec,membership_score,age_next_year_apply,age_next_year_vec,region_clean,membership_clean,channel_clean,membership_ord,ch_app,ch_web,ch_app.1,ch_web.1,quantity_mm,quantity_robust,amount_log
O00728,38.0,부산,silver,web,뷰티,19900.0,1,19900.0,low,low,2.0,39.0,39.0,부산,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00727,14.0,서울,basic,web,뷰티,19900.0,1,19900.0,low,low,1.0,15.0,15.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00719,36.0,서울,gold,web,패션,19900.0,1,19900.0,low,low,3.0,37.0,37.0,서울,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O00711,30.0,부산,gold,web,뷰티,19900.0,1,19900.0,low,low,3.0,31.0,31.0,부산,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O00174,52.0,서울,gold,web,뷰티,19900.0,1,19900.0,low,low,3.0,53.0,53.0,서울,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O00175,36.0,경기,gold,web,도서,19900.0,1,19900.0,low,low,3.0,37.0,37.0,경기,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O00527,26.0,경기,silver,APP,뷰티,19900.0,1,19900.0,low,low,2.0,27.0,27.0,경기,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O00431,44.0,서울,silver,app,식품,19900.0,1,19900.0,low,low,2.0,45.0,45.0,서울,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O00398,31.0,경기,basic,app,뷰티,19900.0,1,19900.0,low,low,1.0,32.0,32.0,경기,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00394,29.0,부산,basic,web,도서,19900.0,1,19900.0,low,low,1.0,30.0,30.0,부산,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00391,51.0,대구,basic,web,도서,19900.0,1,19900.0,low,low,1.0,52.0,52.0,대구,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00387,31.0,서울,basic,web,패션,19900.0,1,19900.0,low,low,1.0,32.0,32.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00383,31.0,경기,silver,web,패션,19900.0,1,19900.0,low,low,2.0,32.0,32.0,경기,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00260,46.0,서울,silver,app,도서,19900.0,1,19900.0,low,low,2.0,47.0,47.0,서울,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O00378,31.0,서울,silver,web,가전,19900.0,1,19900.0,low,low,2.0,32.0,32.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00375,29.0,서울,silver,app,식품,19900.0,1,19900.0,low,low,2.0,30.0,30.0,서울,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O00373,37.0,서울,silver,web,식품,19900.0,1,19900.0,low,low,2.0,38.0,38.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00368,30.0,대구,basic,web,가전,19900.0,1,19900.0,low,low,1.0,31.0,31.0,대구,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00365,46.0,대구,vip,app ,뷰티,19900.0,1,19900.0,low,low,4.0,47.0,47.0,대구,vip,app,4,1,0,1,0,0.0,0.0,9.898525260706313
O00264,13.0,경기,basic,web,도서,19900.0,1,19900.0,low,low,1.0,14.0,14.0,경기,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00266,31.0,부산,basic,web,가전,19900.0,1,19900.0,low,low,1.0,32.0,32.0,부산,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00346,23.0,경기,basic,app,도서,19900.0,1,19900.0,low,low,1.0,24.0,24.0,경기,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00339,41.0,경기,vip,app,패션,19900.0,1,19900.0,low,low,4.0,42.0,42.0,경기,vip,app,4,1,0,1,0,0.0,0.0,9.898525260706313
O00337,26.0,인천,basic,app ,가전,19900.0,1,19900.0,low,low,1.0,27.0,27.0,인천,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00335,38.0,서울,gold,app,식품,19900.0,1,19900.0,low,low,3.0,39.0,39.0,서울,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O00278,44.0,경기,basic,web,뷰티,19900.0,1,19900.0,low,low,1.0,45.0,45.0,경기,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00329,35.0,경기,gold,web,도서,19900.0,1,19900.0,low,low,3.0,36.0,36.0,경기,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O00418,57.0,서울,silver,app,패션,19900.0,1,19900.0,low,low,2.0,58.0,58.0,서울,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O00244,37.0,서울,basic,app,패션,19900.0,1,19900.0,low,low,1.0,38.0,38.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00182,39.0,서울,vip,web,패션,19900.0,1,19900.0,low,low,4.0,40.0,40.0,서울,vip,web,4,0,1,0,1,0.0,0.0,9.898525260706313
O00434,33.0,서울,silver,web,패션,19900.0,1,19900.0,low,low,2.0,34.0,34.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00522,18.0,서울,silver,web,가전,19900.0,1,19900.0,low,low,2.0,19.0,19.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00521,44.0,경기,vip,web,식품,19900.0,1,19900.0,low,low,4.0,45.0,45.0,경기,vip,web,4,0,1,0,1,0.0,0.0,9.898525260706313
O00517,47.0,서울,basic,web,식품,19900.0,1,19900.0,low,low,1.0,48.0,48.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00186,28.0,부산,gold,app,식품,19900.0,1,19900.0,low,low,3.0,29.0,29.0,부산,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O00511,32.0,경기,basic,web,패션,19900.0,1,19900.0,low,low,1.0,33.0,33.0,경기,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00201,24.0,경기,vip,app,도서,19900.0,1,19900.0,low,low,4.0,25.0,25.0,경기,vip,app,4,1,0,1,0,0.0,0.0,9.898525260706313
O00505,25.0,부산,basic,app,가전,19900.0,1,19900.0,low,low,1.0,26.0,26.0,부산,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00502,50.0,경기,basic,app,패션,19900.0,1,19900.0,low,low,1.0,51.0,51.0,경기,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00491,31.0,경기,gold,web,패션,19900.0,1,19900.0,low,low,3.0,32.0,32.0,경기,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O00483,39.0,경기,basic,web,도서,19900.0,1,19900.0,low,low,1.0,40.0,40.0,경기,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00214,34.0,서울,basic,app,가전,19900.0,1,19900.0,low,low,1.0,35.0,35.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00468,28.0,인천,basic,app,도서,19900.0,1,19900.0,low,low,1.0,29.0,29.0,인천,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00467,29.0,서울,basic,web,뷰티,19900.0,1,19900.0,low,low,1.0,30.0,30.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00465,37.0,대구,silver,web,뷰티,19900.0,1,19900.0,low,low,2.0,38.0,38.0,대구,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00228,37.0,서울,vip,web,패션,19900.0,1,19900.0,low,low,4.0,38.0,38.0,서울,vip,web,4,0,1,0,1,0.0,0.0,9.898525260706313
O00238,36.0,서울,basic,APP,도서,19900.0,1,19900.0,low,low,1.0,37.0,37.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00445,29.0,인천,gold,APP,뷰티,19900.0,1,19900.0,low,low,3.0,30.0,30.0,인천,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O00241,34.0,대구,gold,web,뷰티,19900.0,1,19900.0,low,low,3.0,35.0,35.0,대구,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O00242,25.0,대구,silver,web,패션,19900.0,1,19900.0,low,low,2.0,26.0,26.0,대구,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00832,36.0,경기,basic,app,도서,19900.0,1,19900.0,low,low,1.0,37.0,37.0,경기,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00699,39.0,서울,silver,app ,패션,19900.0,1,19900.0,low,low,2.0,40.0,40.0,서울,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O00963,37.0,서울,silver,web,가전,19900.0,1,19900.0,low,low,2.0,38.0,38.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00083,43.0,서울,silver,web,가전,19900.0,1,19900.0,low,low,2.0,44.0,44.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00921,50.0,인천,basic,app ,식품,19900.0,1,19900.0,low,low,1.0,51.0,51.0,인천,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00881,39.0,서울,gold,app,가전,19900.0,1,19900.0,low,low,3.0,40.0,40.0,서울,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O00939,23.0,서울,silver,web,패션,19900.0,1,19900.0,low,low,2.0,24.0,24.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O01042,22.0,부산,gold,web,도서,19900.0,1,19900.0,low,low,3.0,23.0,23.0,부산,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O00085,30.0,서울,vip,app,도서,19900.0,1,19900.0,low,low,4.0,31.0,31.0,서울,vip,app,4,1,0,1,0,0.0,0.0,9.898525260706313
O00896,38.0,서울,basic,app,도서,19900.0,1,19900.0,low,low,1.0,39.0,39.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00934,24.0,경기,basic,web,패션,19900.0,1,19900.0,low,low,1.0,25.0,25.0,경기,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00899,24.0,서울,silver,app,뷰티,19900.0,1,19900.0,low,low,2.0,25.0,25.0,서울,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O01037,26.0,서울,silver,APP,도서,19900.0,1,19900.0,low,low,2.0,27.0,27.0,서울,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O01030,32.0,인천,vip,web,식품,19900.0,1,19900.0,low,low,4.0,33.0,33.0,인천,vip,web,4,0,1,0,1,0.0,0.0,9.898525260706313
O00062,58.0,서울,basic,web,가전,19900.0,1,19900.0,low,low,1.0,59.0,59.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00943,40.0,부산,gold,web,가전,19900.0,1,19900.0,low,low,3.0,41.0,41.0,부산,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O00990,8.0,인천,basic,app,패션,19900.0,1,19900.0,low,low,1.0,9.0,9.0,인천,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00925,28.0,경기,basic,APP,가전,19900.0,1,19900.0,low,low,1.0,29.0,29.0,경기,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00991,40.0,부산,basic,web,패션,19900.0,1,19900.0,low,low,1.0,41.0,41.0,부산,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00041,39.0,서울,VIP,web,패션,19900.0,1,19900.0,low,low,,40.0,40.0,서울,vip,web,4,0,1,0,1,0.0,0.0,9.898525260706313
O00913,51.0,경기,basic,web,패션,19900.0,1,19900.0,low,low,1.0,52.0,52.0,경기,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O01015,28.0,부산,silver,app,도서,19900.0,1,19900.0,low,low,2.0,29.0,29.0,부산,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O00072,35.0,서울,basic,app,패션,19900.0,1,19900.0,low,low,1.0,36.0,36.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00076,29.0,부산,basic,app,도서,19900.0,1,19900.0,low,low,1.0,30.0,30.0,부산,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01007,37.0,부산,gold,web,가전,19900.0,1,19900.0,low,low,3.0,38.0,38.0,부산,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O01003,34.0,인천,silver,app,패션,19900.0,1,19900.0,low,low,2.0,35.0,35.0,인천,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O00025,32.0,경기,basic,web,식품,19900.0,1,19900.0,low,low,1.0,33.0,33.0,경기,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00987,28.0,부산,basic,web,도서,19900.0,1,19900.0,low,low,1.0,29.0,29.0,부산,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00985,41.0,부산,basic,app,가전,19900.0,1,19900.0,low,low,1.0,42.0,42.0,부산,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00974,39.0,서울,silver,app,패션,19900.0,1,19900.0,low,low,2.0,40.0,40.0,서울,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O01073,33.0,서울,basic,app,가전,19900.0,1,19900.0,low,low,1.0,34.0,34.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01071,39.0,서울,basic,web,가전,19900.0,1,19900.0,low,low,1.0,40.0,40.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00005,41.0,서울,basic,app,패션,19900.0,1,19900.0,low,low,1.0,42.0,42.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00865,45.0,경기,silver,web,식품,19900.0,1,19900.0,low,low,2.0,46.0,46.0,경기,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00976,25.0,서울,gold,app ,도서,19900.0,1,19900.0,low,low,3.0,26.0,26.0,서울,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O01056,41.0,서울,vip,web,뷰티,19900.0,1,19900.0,low,low,4.0,42.0,42.0,서울,vip,web,4,0,1,0,1,0.0,0.0,9.898525260706313
O00958,32.0,서울,silver,web,가전,19900.0,1,19900.0,low,low,2.0,33.0,33.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00061,40.0,서울,basic,web,뷰티,19900.0,1,19900.0,low,low,1.0,41.0,41.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00090,46.0,경기,silver,web,패션,19900.0,1,19900.0,low,low,2.0,47.0,47.0,경기,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O00854,43.0,인천,gold,app ,도서,19900.0,1,19900.0,low,low,3.0,44.0,44.0,인천,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O01079,36.0,서울,basic,app,패션,19900.0,1,19900.0,low,low,1.0,37.0,37.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00869,35.0,인천,basic,app,도서,19900.0,1,19900.0,low,low,1.0,36.0,36.0,인천,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01064,25.0,경기,basic,web,식품,19900.0,1,19900.0,low,low,1.0,26.0,26.0,경기,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O00956,43.0,서울,basic,app,뷰티,19900.0,1,19900.0,low,low,1.0,44.0,44.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01063,39.0,부산,basic,app,가전,19900.0,1,19900.0,low,low,1.0,40.0,40.0,부산,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01059,35.0,경기,basic,app,패션,19900.0,1,19900.0,low,low,1.0,36.0,36.0,경기,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O00070,46.0,대구,basic,app,뷰티,19900.0,1,19900.0,low,low,1.0,47.0,47.0,대구,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01293,49.0,경기,silver,app,뷰티,9900.0,2,19800.0,low,low,2.0,50.0,50.0,경기,silver,app,2,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00550,53.0,부산,basic,app,가전,9900.0,2,19800.0,low,low,1.0,54.0,54.0,부산,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00545,28.0,경기,gold,app,식품,9900.0,2,19800.0,low,low,3.0,29.0,29.0,경기,gold,app,3,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01430,31.0,인천,basic,app,뷰티,9900.0,2,19800.0,low,low,1.0,32.0,32.0,인천,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00989,27.0,서울,silver,web,패션,9900.0,2,19800.0,low,low,2.0,28.0,28.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00208,29.0,부산,basic,app,가전,9900.0,2,19800.0,low,low,1.0,30.0,30.0,부산,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00206,45.0,서울,basic,app,도서,9900.0,2,19800.0,low,low,1.0,46.0,46.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00526,23.0,경기,basic,web,가전,9900.0,2,19800.0,low,low,1.0,24.0,24.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00515,45.0,서울,silver,app,식품,9900.0,2,19800.0,low,low,2.0,46.0,46.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01139,35.0,경기,vip,app,가전,9900.0,2,19800.0,low,low,4.0,36.0,36.0,경기,vip,app,4,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01304,19.0,경기,vip,app,패션,9900.0,2,19800.0,low,low,4.0,20.0,20.0,경기,vip,app,4,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00493,42.0,서울,silver,app,뷰티,9900.0,2,19800.0,low,low,2.0,43.0,43.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00837,35.0,대구,basic,app ,뷰티,9900.0,2,19800.0,low,low,1.0,36.0,36.0,대구,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00488,28.0,서울,basic,web,패션,9900.0,2,19800.0,low,low,1.0,29.0,29.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01116,38.0,경기,basic,web,가전,9900.0,2,19800.0,low,low,1.0,39.0,39.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01389,26.0,대구,gold,web,도서,9900.0,2,19800.0,low,low,3.0,27.0,27.0,대구,gold,web,3,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00328,39.0,경기,vip,app,도서,9900.0,2,19800.0,low,low,4.0,40.0,40.0,경기,vip,app,4,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00331,37.0,서울,vip,app,패션,9900.0,2,19800.0,low,low,4.0,38.0,38.0,서울,vip,app,4,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01379,38.0,서울,silver,web,뷰티,9900.0,2,19800.0,low,low,2.0,39.0,39.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00345,42.0,서울,vip,web,식품,9900.0,2,19800.0,low,low,4.0,43.0,43.0,서울,vip,web,4,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00347,33.0,경기,basic,web,식품,9900.0,2,19800.0,low,low,1.0,34.0,34.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01105,23.0,대구,basic,web,패션,9900.0,2,19800.0,low,low,1.0,24.0,24.0,대구,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00350,32.0,경기,silver,web,식품,9900.0,2,19800.0,low,low,2.0,33.0,33.0,경기,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01065,31.0,경기,basic,app,패션,9900.0,2,19800.0,low,low,1.0,32.0,32.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01404,38.0,부산,basic,web,도서,9900.0,2,19800.0,low,low,1.0,39.0,39.0,부산,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00023,41.0,서울,basic,app,도서,9900.0,2,19800.0,low,low,1.0,42.0,42.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01045,47.0,인천,basic,web,식품,9900.0,2,19800.0,low,low,1.0,48.0,48.0,인천,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00400,51.0,부산,gold,app,도서,9900.0,2,19800.0,low,low,3.0,52.0,52.0,부산,gold,app,3,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00482,29.0,부산,gold,app,패션,9900.0,2,19800.0,low,low,3.0,30.0,30.0,부산,gold,app,3,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01409,36.0,경기,basic,web,뷰티,9900.0,2,19800.0,low,low,1.0,37.0,37.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00412,43.0,대구,gold,web,패션,9900.0,2,19800.0,low,low,3.0,44.0,44.0,대구,gold,web,3,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01410,19.0,인천,basic,app,패션,9900.0,2,19800.0,low,low,1.0,20.0,20.0,인천,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01119,15.0,서울,gold,web,패션,9900.0,2,19800.0,low,low,3.0,16.0,16.0,서울,gold,web,3,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00437,41.0,서울,basic,web,식품,9900.0,2,19800.0,low,low,1.0,42.0,42.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00449,28.0,서울,basic,app,도서,9900.0,2,19800.0,low,low,1.0,29.0,29.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00459,21.0,서울,silver,app,식품,9900.0,2,19800.0,low,low,2.0,22.0,22.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01417,46.0,서울,silver,web,가전,9900.0,2,19800.0,low,low,2.0,47.0,47.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00462,29.0,경기,basic,web,식품,9900.0,2,19800.0,low,low,1.0,30.0,30.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00464,35.0,경기,basic,app,뷰티,9900.0,2,19800.0,low,low,1.0,36.0,36.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01025,44.0,대구,gold,app,도서,9900.0,2,19800.0,low,low,3.0,45.0,45.0,대구,gold,app,3,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00481,30.0,경기,basic,web,패션,9900.0,2,19800.0,low,low,1.0,31.0,31.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00457,50.0,서울,silver,app,가전,9900.0,2,19800.0,low,low,2.0,51.0,51.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00530,24.0,인천,silver,web,뷰티,9900.0,2,19800.0,low,low,2.0,25.0,25.0,인천,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01147,24.0,부산,vip,web,패션,9900.0,2,19800.0,low,low,4.0,25.0,25.0,부산,vip,web,4,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00147,25.0,경기,basic,app,식품,9900.0,2,19800.0,low,low,1.0,26.0,26.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01247,34.0,서울,silver,web,패션,9900.0,2,19800.0,low,low,2.0,35.0,35.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01171,29.0,경기,silver,web,뷰티,9900.0,2,19800.0,low,low,2.0,30.0,30.0,경기,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00694,48.0,서울,silver,web,도서,9900.0,2,19800.0,low,low,2.0,49.0,49.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00298,38.0,서울,basic,web,가전,9900.0,2,19800.0,low,low,1.0,39.0,39.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00714,19.0,경기,vip,app,패션,9900.0,2,19800.0,low,low,4.0,20.0,20.0,경기,vip,app,4,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00067,43.0,서울,silver,web,패션,9900.0,2,19800.0,low,low,2.0,44.0,44.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01235,40.0,부산,vip,web,뷰티,9900.0,2,19800.0,low,low,4.0,41.0,41.0,부산,vip,web,4,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00726,49.0,인천,basic,app ,가전,9900.0,2,19800.0,low,low,1.0,50.0,50.0,인천,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01175,25.0,경기,gold,app,뷰티,9900.0,2,19800.0,low,low,3.0,26.0,26.0,경기,gold,app,3,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01229,33.0,대구,basic,web,식품,9900.0,2,19800.0,low,low,1.0,34.0,34.0,대구,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00742,53.0,서울,basic,app,뷰티,9900.0,2,19800.0,low,low,1.0,54.0,54.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O01180,44.0,경기,silver,web,뷰티,9900.0,2,19800.0,low,low,2.0,45.0,45.0,경기,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00759,37.0,인천,basic,web,가전,9900.0,2,19800.0,low,low,1.0,38.0,38.0,인천,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00762,51.0,서울,silver,app,패션,9900.0,2,19800.0,low,low,2.0,52.0,52.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00876,41.0,서울,basic,web,뷰티,9900.0,2,19800.0,low,low,1.0,42.0,42.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01219,36.0,부산,gold,app,패션,9900.0,2,19800.0,low,low,3.0,37.0,37.0,부산,gold,app,3,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00787,19.0,경기,vip,app,뷰티,9900.0,2,19800.0,low,low,4.0,20.0,20.0,경기,vip,app,4,1,0,1,0,0.0126582278481012,1.0,9.893487720457795
O00788,25.0,경기,basic,web,가전,9900.0,2,19800.0,low,low,1.0,26.0,26.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00875,23.0,서울,silver,web,가전,9900.0,2,19800.0,low,low,2.0,24.0,24.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00866,45.0,경기,basic,web,뷰티,9900.0,2,19800.0,low,low,1.0,46.0,46.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O00128,37.0,인천,silver,web,뷰티,9900.0,2,19800.0,low,low,2.0,38.0,38.0,인천,silver,web,2,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01209,33.0,서울,basic,web,가전,9900.0,2,19800.0,low,low,1.0,34.0,34.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
O01205,27.0,경기,gold,web,가전,9900.0,2,19800.0,low,low,3.0,28.0,28.0,경기,gold,web,3,0,1,0,1,0.0126582278481012,1.0,9.893487720457795
